city_code,city,state_short,state_full
22640,Mount Pleasant Mills,PA,Pennsylvania
22641,Mount Pocono,PA,Pennsylvania
22642,Mount Union,PA,Pennsylvania
22643,Mount Wolf,PA,Pennsylvania
22644,Mountain Top,PA,Pennsylvania
22645,Mountainhome,PA,Pennsylvania
22646,Mountville,PA,Pennsylvania
22647,Muir,PA,Pennsylvania
22648,Muncy,PA,Pennsylvania
22649,Muncy Valley,PA,Pennsylvania
22650,Munson,PA,Pennsylvania
22651,Murrysville,PA,Pennsylvania
22652,Muse,PA,Pennsylvania
22653,Myerstown,PA,Pennsylvania
22654,Nanticoke,PA,Pennsylvania
22655,Nanty Glo,PA,Pennsylvania
22656,Narberth,PA,Pennsylvania
22657,Narvon,PA,Pennsylvania
22658,Natrona Heights,PA,Pennsylvania
22659,Nazareth,PA,Pennsylvania
22660,Needmore,PA,Pennsylvania
22661,Neelyton,PA,Pennsylvania
22662,Neffs,PA,Pennsylvania
22663,Nelson,PA,Pennsylvania
22664,Nemacolin,PA,Pennsylvania
22665,Nescopeck,PA,Pennsylvania
22666,Nesquehoning,PA,Pennsylvania
22667,New Albany,PA,Pennsylvania
22668,New Alexandria,PA,Pennsylvania
22669,New Baltimore,PA,Pennsylvania
22670,New Bedford,PA,Pennsylvania
22671,New Berlin,PA,Pennsylvania
22672,New Berlinville,PA,Pennsylvania
22673,New Bethlehem,PA,Pennsylvania
22674,New Bloomfield,PA,Pennsylvania
22675,New Brighton,PA,Pennsylvania
22676,New Buffalo,PA,Pennsylvania
22677,New Castle,PA,Pennsylvania
22678,New Columbia,PA,Pennsylvania
22679,New Cumberland,PA,Pennsylvania
22680,New Derry,PA,Pennsylvania
22681,New Eagle,PA,Pennsylvania
22682,New Enterprise,PA,Pennsylvania
22683,New Florence,PA,Pennsylvania
22684,New Freedom,PA,Pennsylvania
22685,New Freeport,PA,Pennsylvania
22686,New Galilee,PA,Pennsylvania
22687,New Geneva,PA,Pennsylvania
22688,New Germantown,PA,Pennsylvania
22689,New Holland,PA,Pennsylvania
22690,New Hope,PA,Pennsylvania
22691,New Kensington,PA,Pennsylvania
22692,New Kingstown,PA,Pennsylvania
22693,New London,PA,Pennsylvania
22694,New Milford,PA,Pennsylvania
22695,New Millport,PA,Pennsylvania
22696,New Oxford,PA,Pennsylvania
22697,New Paris,PA,Pennsylvania
22698,New Park,PA,Pennsylvania
22699,New Philadelphia,PA,Pennsylvania
22700,New Providence,PA,Pennsylvania
22701,New Ringgold,PA,Pennsylvania
22702,New Salem,PA,Pennsylvania
22703,New Stanton,PA,Pennsylvania
22704,New Tripoli,PA,Pennsylvania
22705,New Wilmington,PA,Pennsylvania
22706,Newburg,PA,Pennsylvania
22707,Newell,PA,Pennsylvania
22708,Newfoundland,PA,Pennsylvania
22709,Newmanstown,PA,Pennsylvania
22710,Newport,PA,Pennsylvania
22711,Newry,PA,Pennsylvania
22712,Newton Hamilton,PA,Pennsylvania
22713,Newtown,PA,Pennsylvania
22714,Newtown Square,PA,Pennsylvania
22715,Newville,PA,Pennsylvania
22716,Nicholson,PA,Pennsylvania
22717,Nicktown,PA,Pennsylvania
22718,Nineveh,PA,Pennsylvania
22719,Normalville,PA,Pennsylvania
22720,Norristown,PA,Pennsylvania
22721,North Apollo,PA,Pennsylvania
22722,North Bend,PA,Pennsylvania
22723,North East,PA,Pennsylvania
22724,North Springfield,PA,Pennsylvania
22725,North Versailles,PA,Pennsylvania
22726,North Wales,PA,Pennsylvania
22727,North Washington,PA,Pennsylvania
22728,Northampton,PA,Pennsylvania
22729,Northern Cambria,PA,Pennsylvania
22730,Northpoint,PA,Pennsylvania
22731,Northumberland,PA,Pennsylvania
22732,Norvelt,PA,Pennsylvania
22733,Norwood,PA,Pennsylvania
22734,Nottingham,PA,Pennsylvania
22735,Noxen,PA,Pennsylvania
22736,Nu Mine,PA,Pennsylvania
22737,Numidia,PA,Pennsylvania
22738,Nuremberg,PA,Pennsylvania
22739,Oak Ridge,PA,Pennsylvania
22740,Oakdale,PA,Pennsylvania
22741,Oakland Mills,PA,Pennsylvania
22742,Oakmont,PA,Pennsylvania
22743,Oaks,PA,Pennsylvania
22744,Ohiopyle,PA,Pennsylvania
22745,Oil City,PA,Pennsylvania
22746,Olanta,PA,Pennsylvania
22747,Old Forge,PA,Pennsylvania
22748,Old Zionsville,PA,Pennsylvania
22749,Oley,PA,Pennsylvania
22750,Oliveburg,PA,Pennsylvania
22751,Oliver,PA,Pennsylvania
22752,Olyphant,PA,Pennsylvania
22753,Oneida,PA,Pennsylvania
22754,Ono,PA,Pennsylvania
22755,Orangeville,PA,Pennsylvania
22756,Orbisonia,PA,Pennsylvania
22757,Orefield,PA,Pennsylvania
22758,Oreland,PA,Pennsylvania
22759,Orrstown,PA,Pennsylvania
22760,Orrtanna,PA,Pennsylvania
22761,Orson,PA,Pennsylvania
22762,Orviston,PA,Pennsylvania
22763,Orwigsburg,PA,Pennsylvania
22764,Osceola,PA,Pennsylvania
22765,Osceola Mills,PA,Pennsylvania
22766,Osterburg,PA,Pennsylvania
22767,Ottsville,PA,Pennsylvania
22768,Oxford,PA,Pennsylvania
22769,Palm,PA,Pennsylvania
22770,Palmerton,PA,Pennsylvania
22771,Palmyra,PA,Pennsylvania
22772,Paoli,PA,Pennsylvania
22773,Paradise,PA,Pennsylvania
22774,Parker,PA,Pennsylvania
22775,Parker Ford,PA,Pennsylvania
22776,Parkesburg,PA,Pennsylvania
22777,Parkhill,PA,Pennsylvania
22778,Parryville,PA,Pennsylvania
22779,Patton,PA,Pennsylvania
22780,Paupack,PA,Pennsylvania
22781,Paxinos,PA,Pennsylvania
22782,Paxtonville,PA,Pennsylvania
22783,Peach Bottom,PA,Pennsylvania
22784,Peach Glen,PA,Pennsylvania
22785,Peckville,PA,Pennsylvania
22786,Pen Argyl,PA,Pennsylvania
22787,Penfield,PA,Pennsylvania
22788,Penn,PA,Pennsylvania
22789,Penn Run,PA,Pennsylvania
22790,Penns Creek,PA,Pennsylvania
22791,Penns Park,PA,Pennsylvania
22792,Pennsburg,PA,Pennsylvania
22793,Pennsylvania Furnace,PA,Pennsylvania
22794,Penryn,PA,Pennsylvania
22795,Pequea,PA,Pennsylvania
22796,Perkasie,PA,Pennsylvania
22797,Perkiomenville,PA,Pennsylvania
22798,Perryopolis,PA,Pennsylvania
22799,Petersburg,PA,Pennsylvania
22800,Petrolia,PA,Pennsylvania
22801,Philadelphia,PA,Pennsylvania
22802,Philipsburg,PA,Pennsylvania
22803,Phoenixville,PA,Pennsylvania
22804,Picture Rocks,PA,Pennsylvania
22805,Pillow,PA,Pennsylvania
22806,Pine Forge,PA,Pennsylvania
22807,Pine Grove,PA,Pennsylvania
22808,Pine Grove Mills,PA,Pennsylvania
22809,Pineville,PA,Pennsylvania
22810,Pipersville,PA,Pennsylvania
22811,Pitcairn,PA,Pennsylvania
22812,Pitman,PA,Pennsylvania
22813,Pittsburgh,PA,Pennsylvania
22814,Pittsfield,PA,Pennsylvania
22815,Pittston,PA,Pennsylvania
22816,Plainfield,PA,Pennsylvania
22817,Pleasant Hall,PA,Pennsylvania
22818,Pleasant Mount,PA,Pennsylvania
22819,Pleasant Unity,PA,Pennsylvania
22820,Pleasantville,PA,Pennsylvania
22821,Plumsteadville,PA,Pennsylvania
22822,Plumville,PA,Pennsylvania
22823,Plymouth,PA,Pennsylvania
22824,Plymouth Meeting,PA,Pennsylvania
22825,Pocono Lake,PA,Pennsylvania
22826,Pocono Lake Preserve,PA,Pennsylvania
22827,Pocono Manor,PA,Pennsylvania
22828,Pocono Pines,PA,Pennsylvania
22829,Pocono Summit,PA,Pennsylvania
22830,Pocopson,PA,Pennsylvania
22831,Point Marion,PA,Pennsylvania
22832,Point Pleasant,PA,Pennsylvania
22833,Polk,PA,Pennsylvania
22834,Pomeroy,PA,Pennsylvania
22835,Port Allegany,PA,Pennsylvania
22836,Port Carbon,PA,Pennsylvania
22837,Port Clinton,PA,Pennsylvania
22838,Port Matilda,PA,Pennsylvania
22839,Port Royal,PA,Pennsylvania
22840,Port Trevorton,PA,Pennsylvania
22841,Portage,PA,Pennsylvania
22842,Porters Sideling,PA,Pennsylvania
22843,Portersville,PA,Pennsylvania
22844,Portland,PA,Pennsylvania
22845,Pottersdale,PA,Pennsylvania
22846,Potts Grove,PA,Pennsylvania
22847,Pottstown,PA,Pennsylvania
22848,Pottsville,PA,Pennsylvania
22849,Poyntelle,PA,Pennsylvania
22850,Presto,PA,Pennsylvania
22851,Preston Park,PA,Pennsylvania
22852,Pricedale,PA,Pennsylvania
22853,Prompton,PA,Pennsylvania
22854,Prospect,PA,Pennsylvania
22855,Prospect Park,PA,Pennsylvania
22856,Prosperity,PA,Pennsylvania
22857,Pulaski,PA,Pennsylvania
22858,Punxsutawney,PA,Pennsylvania
22859,Quakake,PA,Pennsylvania
22860,Quakertown,PA,Pennsylvania
22861,Quarryville,PA,Pennsylvania
22862,Quecreek,PA,Pennsylvania
22863,Queen,PA,Pennsylvania
22864,Quentin,PA,Pennsylvania
22865,Quincy,PA,Pennsylvania
22866,Railroad,PA,Pennsylvania
22867,Ralston,PA,Pennsylvania
22868,Ramey,PA,Pennsylvania
22869,Ransom,PA,Pennsylvania
22870,Ravine,PA,Pennsylvania
22871,Reading,PA,Pennsylvania
22872,Reamstown,PA,Pennsylvania
22873,Rebersburg,PA,Pennsylvania
22874,Rebuck,PA,Pennsylvania
22875,Rector,PA,Pennsylvania
22876,Red Hill,PA,Pennsylvania
22877,Red Lion,PA,Pennsylvania
22878,Reeders,PA,Pennsylvania
22879,Reedsville,PA,Pennsylvania
22880,Refton,PA,Pennsylvania
22881,Rehrersburg,PA,Pennsylvania
22882,Reinholds,PA,Pennsylvania
22883,Renfrew,PA,Pennsylvania
22884,Reno,PA,Pennsylvania
22885,Renovo,PA,Pennsylvania
22886,Republic,PA,Pennsylvania
22887,Revere,PA,Pennsylvania
22888,Revloc,PA,Pennsylvania
22889,Rew,PA,Pennsylvania
22890,Rexmont,PA,Pennsylvania
22891,Reynoldsville,PA,Pennsylvania
22892,Rheems,PA,Pennsylvania
22893,Rices Landing,PA,Pennsylvania
22894,Riceville,PA,Pennsylvania
22895,Richboro,PA,Pennsylvania
22896,Richeyville,PA,Pennsylvania
22897,Richfield,PA,Pennsylvania
22898,Richland,PA,Pennsylvania
22899,Richlandtown,PA,Pennsylvania
22900,Riddlesburg,PA,Pennsylvania
22901,Ridgway,PA,Pennsylvania
22902,Ridley Park,PA,Pennsylvania
22903,Riegelsville,PA,Pennsylvania
22904,Rillton,PA,Pennsylvania
22905,Rimersburg,PA,Pennsylvania
22906,Ringgold,PA,Pennsylvania
22907,Ringtown,PA,Pennsylvania
22908,Riverside,PA,Pennsylvania
22909,Rixford,PA,Pennsylvania
22910,Roaring Branch,PA,Pennsylvania
22911,Roaring Spring,PA,Pennsylvania
22912,Robertsdale,PA,Pennsylvania
22913,Robesonia,PA,Pennsylvania
22914,Robinson,PA,Pennsylvania
22915,Rochester,PA,Pennsylvania
22916,Rochester Mills,PA,Pennsylvania
22917,Rock Glen,PA,Pennsylvania
22918,Rockhill Furnace,PA,Pennsylvania
22919,Rockton,PA,Pennsylvania
22920,Rockwood,PA,Pennsylvania
22921,Rogersville,PA,Pennsylvania
22922,Rome,PA,Pennsylvania
22923,Ronco,PA,Pennsylvania
22924,Ronks,PA,Pennsylvania
22925,Roscoe,PA,Pennsylvania
22926,Rossiter,PA,Pennsylvania
22927,Rossville,PA,Pennsylvania
22928,Roulette,PA,Pennsylvania
22929,Rouseville,PA,Pennsylvania
22930,Rouzerville,PA,Pennsylvania
22931,Rowland,PA,Pennsylvania
22932,Roxbury,PA,Pennsylvania
22933,Royersford,PA,Pennsylvania
22934,Ruffs Dale,PA,Pennsylvania
22935,Rural Ridge,PA,Pennsylvania
22936,Rural Valley,PA,Pennsylvania
22937,Rushland,PA,Pennsylvania
22938,Russell,PA,Pennsylvania
22939,Russellton,PA,Pennsylvania
22940,Sabinsville,PA,Pennsylvania
22941,Sacramento,PA,Pennsylvania
22942,Sadsburyville,PA,Pennsylvania
22943,Saegertown,PA,Pennsylvania
22944,Sagamore,PA,Pennsylvania
22945,Saint Benedict,PA,Pennsylvania
22946,Saint Boniface,PA,Pennsylvania
22947,Saint Clair,PA,Pennsylvania
22948,Saint Johns,PA,Pennsylvania
22949,Saint Marys,PA,Pennsylvania
22950,Saint Michael,PA,Pennsylvania
22951,Saint Peters,PA,Pennsylvania
22952,Saint Petersburg,PA,Pennsylvania
22953,Saint Thomas,PA,Pennsylvania
22954,Salford,PA,Pennsylvania
22955,Salfordville,PA,Pennsylvania
22956,Salina,PA,Pennsylvania
22957,Salisbury,PA,Pennsylvania
22958,Salix,PA,Pennsylvania
22959,Salona,PA,Pennsylvania
22960,Saltillo,PA,Pennsylvania
22961,Saltsburg,PA,Pennsylvania
22962,Sandy Lake,PA,Pennsylvania
22963,Sandy Ridge,PA,Pennsylvania
22964,Sarver,PA,Pennsylvania
22965,Sassamansville,PA,Pennsylvania
22966,Saxonburg,PA,Pennsylvania
22967,Saxton,PA,Pennsylvania
22968,Saylorsburg,PA,Pennsylvania
22969,Sayre,PA,Pennsylvania
22970,Scenery Hill,PA,Pennsylvania
22971,Schaefferstown,PA,Pennsylvania
22972,Schellsburg,PA,Pennsylvania
22973,Schenley,PA,Pennsylvania
22974,Schnecksville,PA,Pennsylvania
22975,Schuylkill Haven,PA,Pennsylvania
22976,Schwenksville,PA,Pennsylvania
22977,Sciota,PA,Pennsylvania
22978,Scotland,PA,Pennsylvania
22979,Scotrun,PA,Pennsylvania
22980,Scottdale,PA,Pennsylvania
22981,Scranton,PA,Pennsylvania
22982,Seanor,PA,Pennsylvania
22983,Selinsgrove,PA,Pennsylvania
22984,Sellersville,PA,Pennsylvania
22985,Seltzer,PA,Pennsylvania
22986,Seminole,PA,Pennsylvania
22987,Seneca,PA,Pennsylvania
22988,Seven Valleys,PA,Pennsylvania
22989,Seward,PA,Pennsylvania
22990,Sewickley,PA,Pennsylvania
22991,Shade Gap,PA,Pennsylvania
22992,Shady Grove,PA,Pennsylvania
22993,Shamokin,PA,Pennsylvania
22994,Shamokin Dam,PA,Pennsylvania
22995,Shanksville,PA,Pennsylvania
22996,Sharon,PA,Pennsylvania
22997,Sharon Hill,PA,Pennsylvania
22998,Sharpsville,PA,Pennsylvania
22999,Shartlesville,PA,Pennsylvania
23000,Shavertown,PA,Pennsylvania
23001,Shawanese,PA,Pennsylvania
23002,Shawnee On Delaware,PA,Pennsylvania
23003,Shawville,PA,Pennsylvania
23004,Sheakleyville,PA,Pennsylvania
23005,Sheffield,PA,Pennsylvania
23006,Shelocta,PA,Pennsylvania
23007,Shenandoah,PA,Pennsylvania
23008,Sheppton,PA,Pennsylvania
23009,Shermans Dale,PA,Pennsylvania
23010,Shickshinny,PA,Pennsylvania
23011,Shinglehouse,PA,Pennsylvania
23012,Shippensburg,PA,Pennsylvania
23013,Shippenville,PA,Pennsylvania
23014,Shippingport,PA,Pennsylvania
23015,Shirleysburg,PA,Pennsylvania
23016,Shoemakersville,PA,Pennsylvania
23017,Shohola,PA,Pennsylvania
23018,Shrewsbury,PA,Pennsylvania
23019,Shunk,PA,Pennsylvania
23020,Sidman,PA,Pennsylvania
23021,Sigel,PA,Pennsylvania
23022,Silver Spring,PA,Pennsylvania
23023,Silverdale,PA,Pennsylvania
23024,Sinnamahoning,PA,Pennsylvania
23025,Sipesville,PA,Pennsylvania
23026,Six Mile Run,PA,Pennsylvania
23027,Skippack,PA,Pennsylvania
23028,Skytop,PA,Pennsylvania
23029,Slate Run,PA,Pennsylvania
23030,Slatedale,PA,Pennsylvania
23031,Slatington,PA,Pennsylvania
23032,Slickville,PA,Pennsylvania
23033,Sligo,PA,Pennsylvania
23034,Slippery Rock,PA,Pennsylvania
23035,Slovan,PA,Pennsylvania
23036,Smethport,PA,Pennsylvania
23037,Smicksburg,PA,Pennsylvania
23038,Smithfield,PA,Pennsylvania
23039,Smithmill,PA,Pennsylvania
23040,Smithton,PA,Pennsylvania
23041,Smock,PA,Pennsylvania
23042,Smokerun,PA,Pennsylvania
23043,Smoketown,PA,Pennsylvania
23044,Snow Shoe,PA,Pennsylvania
23045,Snydersburg,PA,Pennsylvania
23046,Snydertown,PA,Pennsylvania
23047,Solebury,PA,Pennsylvania
23048,Somerset,PA,Pennsylvania
23049,Souderton,PA,Pennsylvania
23050,South Canaan,PA,Pennsylvania
23051,South Fork,PA,Pennsylvania
23052,South Gibson,PA,Pennsylvania
23053,South Heights,PA,Pennsylvania
23054,South Montrose,PA,Pennsylvania
23055,South Mountain,PA,Pennsylvania
23056,South Park,PA,Pennsylvania
23057,South Sterling,PA,Pennsylvania
23058,Southampton,PA,Pennsylvania
23059,Southeastern,PA,Pennsylvania
23060,Southview,PA,Pennsylvania
23061,Southwest,PA,Pennsylvania
23062,Spangler,PA,Pennsylvania
23063,Spartansburg,PA,Pennsylvania
23064,Spinnerstown,PA,Pennsylvania
23065,Spraggs,PA,Pennsylvania
23066,Sprankle Mills,PA,Pennsylvania
23067,Spring Church,PA,Pennsylvania
23068,Spring City,PA,Pennsylvania
23069,Spring Creek,PA,Pennsylvania
23070,Spring Glen,PA,Pennsylvania
23071,Spring Grove,PA,Pennsylvania
23072,Spring House,PA,Pennsylvania
23073,Spring Mills,PA,Pennsylvania
23074,Spring Mount,PA,Pennsylvania
23075,Spring Run,PA,Pennsylvania
23076,Springboro,PA,Pennsylvania
23077,Springdale,PA,Pennsylvania
23078,Springfield,PA,Pennsylvania
23079,Springs,PA,Pennsylvania
23080,Springtown,PA,Pennsylvania
23081,Springville,PA,Pennsylvania
23082,Sproul,PA,Pennsylvania
23083,Spruce Creek,PA,Pennsylvania
23084,St Clairsville,PA,Pennsylvania
23085,Stahlstown,PA,Pennsylvania
23086,Star Junction,PA,Pennsylvania
23087,Starford,PA,Pennsylvania
23088,Starlight,PA,Pennsylvania
23089,Starrucca,PA,Pennsylvania
23090,State College,PA,Pennsylvania
23091,State Line,PA,Pennsylvania
23092,Sterling,PA,Pennsylvania
23093,Stevens,PA,Pennsylvania
23094,Stevensville,PA,Pennsylvania
23095,Stewartstown,PA,Pennsylvania
23096,Stillwater,PA,Pennsylvania
23097,Stockdale,PA,Pennsylvania
23098,Stockertown,PA,Pennsylvania
23099,Stoneboro,PA,Pennsylvania
23100,Stoystown,PA,Pennsylvania
23101,Strabane,PA,Pennsylvania
23102,Strasburg,PA,Pennsylvania
23103,Strattanville,PA,Pennsylvania
23104,Strausstown,PA,Pennsylvania
23105,Strongstown,PA,Pennsylvania
23106,Stroudsburg,PA,Pennsylvania
23107,Stump Creek,PA,Pennsylvania
23108,Sturgeon,PA,Pennsylvania
23109,Sugar Grove,PA,Pennsylvania
23110,Sugar Run,PA,Pennsylvania
23111,Sugarloaf,PA,Pennsylvania
23112,Summerdale,PA,Pennsylvania
23113,Summerhill,PA,Pennsylvania
23114,Summerville,PA,Pennsylvania
23115,Summit Hill,PA,Pennsylvania
23116,Summit Station,PA,Pennsylvania
23117,Sumneytown,PA,Pennsylvania
23118,Sunbury,PA,Pennsylvania
23119,Suplee,PA,Pennsylvania
23120,Susquehanna,PA,Pennsylvania
23121,Sutersville,PA,Pennsylvania
23122,Swarthmore,PA,Pennsylvania
23123,Sweet Valley,PA,Pennsylvania
23124,Swengel,PA,Pennsylvania
23125,Swiftwater,PA,Pennsylvania
23126,Sybertsville,PA,Pennsylvania
23127,Sycamore,PA,Pennsylvania
23128,Sykesville,PA,Pennsylvania
23129,Sylvania,PA,Pennsylvania
23130,Tafton,PA,Pennsylvania
23131,Talmage,PA,Pennsylvania
23132,Tamaqua,PA,Pennsylvania
23133,Tamiment,PA,Pennsylvania
23134,Tannersville,PA,Pennsylvania
23135,Tarentum,PA,Pennsylvania
23136,Tarrs,PA,Pennsylvania
23137,Tatamy,PA,Pennsylvania
23138,Taylor,PA,Pennsylvania
23139,Taylorstown,PA,Pennsylvania
23140,Telford,PA,Pennsylvania
23141,Temple,PA,Pennsylvania
23142,Templeton,PA,Pennsylvania
23143,Terre Hill,PA,Pennsylvania
23144,Thomasville,PA,Pennsylvania
23145,Thompson,PA,Pennsylvania
23146,Thompsontown,PA,Pennsylvania
23147,Thorndale,PA,Pennsylvania
23148,Thornton,PA,Pennsylvania
23149,Three Springs,PA,Pennsylvania
23150,Tidioute,PA,Pennsylvania
23151,Timblin,PA,Pennsylvania
23152,Tioga,PA,Pennsylvania
23153,Tiona,PA,Pennsylvania
23154,Tionesta,PA,Pennsylvania
23155,Tipton,PA,Pennsylvania
23156,Tire Hill,PA,Pennsylvania
23157,Titusville,PA,Pennsylvania
23158,Tobyhanna,PA,Pennsylvania
23159,Todd,PA,Pennsylvania
23160,Topton,PA,Pennsylvania
23161,Torrance,PA,Pennsylvania
23162,Toughkenamon,PA,Pennsylvania
23163,Towanda,PA,Pennsylvania
23164,Tower City,PA,Pennsylvania
23165,Townville,PA,Pennsylvania
23166,Trafford,PA,Pennsylvania
23167,Transfer,PA,Pennsylvania
23168,Treichlers,PA,Pennsylvania
23169,Tremont,PA,Pennsylvania
23170,Tresckow,PA,Pennsylvania
23171,Trevorton,PA,Pennsylvania
23172,Trexlertown,PA,Pennsylvania
23173,Trout Run,PA,Pennsylvania
23174,Troutville,PA,Pennsylvania
23175,Troxelville,PA,Pennsylvania
23176,Troy,PA,Pennsylvania
23177,Trumbauersville,PA,Pennsylvania
23178,Tunkhannock,PA,Pennsylvania
23179,Turbotville,PA,Pennsylvania
23180,Turkey City,PA,Pennsylvania
23181,Turtle Creek,PA,Pennsylvania
23182,Turtlepoint,PA,Pennsylvania
23183,Tuscarora,PA,Pennsylvania
23184,Twin Rocks,PA,Pennsylvania
23185,Tyler Hill,PA,Pennsylvania
23186,Tylersburg,PA,Pennsylvania
23187,Tylersport,PA,Pennsylvania
23188,Tyrone,PA,Pennsylvania
23189,Uledi,PA,Pennsylvania
23190,Ulster,PA,Pennsylvania
23191,Ulysses,PA,Pennsylvania
23192,Union City,PA,Pennsylvania
23193,Union Dale,PA,Pennsylvania
23194,Uniontown,PA,Pennsylvania
23195,Unionville,PA,Pennsylvania
23196,United,PA,Pennsylvania
23197,Unity House,PA,Pennsylvania
23198,Unityville,PA,Pennsylvania
23199,University Park,PA,Pennsylvania
23200,Upper Black Eddy,PA,Pennsylvania
23201,Upper Darby,PA,Pennsylvania
23202,Upperstrasburg,PA,Pennsylvania
23203,Ursina,PA,Pennsylvania
23204,Utica,PA,Pennsylvania
23205,Uwchland,PA,Pennsylvania
23206,Valencia,PA,Pennsylvania
23207,Valier,PA,Pennsylvania
23208,Valley Forge,PA,Pennsylvania
23209,Valley View,PA,Pennsylvania
23210,Van Voorhis,PA,Pennsylvania
23211,Vanderbilt,PA,Pennsylvania
23212,Vandergrift,PA,Pennsylvania
23213,Venango,PA,Pennsylvania
23214,Venetia,PA,Pennsylvania
23215,Venus,PA,Pennsylvania
23216,Verona,PA,Pennsylvania
23217,Vestaburg,PA,Pennsylvania
23218,Vicksburg,PA,Pennsylvania
23219,Villa Maria,PA,Pennsylvania
23220,Villanova,PA,Pennsylvania
23221,Vintondale,PA,Pennsylvania
23222,Virginville,PA,Pennsylvania
23223,Volant,PA,Pennsylvania
23224,Vowinckel,PA,Pennsylvania
23225,Wagontown,PA,Pennsylvania
23226,Wallaceton,PA,Pennsylvania
23227,Wallingford,PA,Pennsylvania
23228,Walnut Bottom,PA,Pennsylvania
23229,Walnutport,PA,Pennsylvania
23230,Walston,PA,Pennsylvania
23231,Waltersburg,PA,Pennsylvania
23232,Wampum,PA,Pennsylvania
23233,Wapwallopen,PA,Pennsylvania
23234,Warfordsburg,PA,Pennsylvania
23235,Warminster,PA,Pennsylvania
23236,Warren,PA,Pennsylvania
23237,Warren Center,PA,Pennsylvania
23238,Warrendale,PA,Pennsylvania
23239,Warrington,PA,Pennsylvania
23240,Warriors Mark,PA,Pennsylvania
23241,Washington,PA,Pennsylvania
23242,Washington Boro,PA,Pennsylvania
23243,Washington Crossing,PA,Pennsylvania
23244,Washingtonville,PA,Pennsylvania
23245,Waterfall,PA,Pennsylvania
23246,Waterford,PA,Pennsylvania
23247,Waterville,PA,Pennsylvania
23248,Watsontown,PA,Pennsylvania
23249,Wattsburg,PA,Pennsylvania
23250,Waverly,PA,Pennsylvania
23251,Waymart,PA,Pennsylvania
23252,Wayne,PA,Pennsylvania
23253,Waynesboro,PA,Pennsylvania
23254,Waynesburg,PA,Pennsylvania
23255,Weatherly,PA,Pennsylvania
23256,Webster,PA,Pennsylvania
23257,Weedville,PA,Pennsylvania
23258,Weikert,PA,Pennsylvania
23259,Wellersburg,PA,Pennsylvania
23260,Wells Tannery,PA,Pennsylvania
23261,Wellsboro,PA,Pennsylvania
23262,Wellsville,PA,Pennsylvania
23263,Wendel,PA,Pennsylvania
23264,Wernersville,PA,Pennsylvania
23265,West Alexander,PA,Pennsylvania
23266,West Chester,PA,Pennsylvania
23267,West Decatur,PA,Pennsylvania
23268,West Elizabeth,PA,Pennsylvania
23269,West Finley,PA,Pennsylvania
23270,West Grove,PA,Pennsylvania
23271,West Hickory,PA,Pennsylvania
23272,West Lebanon,PA,Pennsylvania
23273,West Leisenring,PA,Pennsylvania
23274,West Middlesex,PA,Pennsylvania
23275,West Middletown,PA,Pennsylvania
23276,West Mifflin,PA,Pennsylvania
23277,West Milton,PA,Pennsylvania
23278,West Newton,PA,Pennsylvania
23279,West Pittsburg,PA,Pennsylvania
23280,West Point,PA,Pennsylvania
23281,West Salisbury,PA,Pennsylvania
23282,West Springfield,PA,Pennsylvania
23283,West Sunbury,PA,Pennsylvania
23284,West Willow,PA,Pennsylvania
23285,Westfield,PA,Pennsylvania
23286,Westland,PA,Pennsylvania
23287,Westmoreland City,PA,Pennsylvania
23288,Weston,PA,Pennsylvania
23289,Westover,PA,Pennsylvania
23290,Westport,PA,Pennsylvania
23291,Westtown,PA,Pennsylvania
23292,Wexford,PA,Pennsylvania
23293,Wheatland,PA,Pennsylvania
23294,White,PA,Pennsylvania
23295,White Deer,PA,Pennsylvania
23296,White Haven,PA,Pennsylvania
23297,White Mills,PA,Pennsylvania
23298,Whitehall,PA,Pennsylvania
23299,Whitney,PA,Pennsylvania
23300,Wickhaven,PA,Pennsylvania
23301,Wiconisco,PA,Pennsylvania
23302,Widnoon,PA,Pennsylvania
23303,Wilburton,PA,Pennsylvania
23304,Wilcox,PA,Pennsylvania
23305,Wildwood,PA,Pennsylvania
23306,Wilkes Barre,PA,Pennsylvania
23307,Williamsburg,PA,Pennsylvania
23308,Williamsport,PA,Pennsylvania
23309,Williamstown,PA,Pennsylvania
23310,Willow Grove,PA,Pennsylvania
23311,Willow Hill,PA,Pennsylvania
23312,Willow Street,PA,Pennsylvania
23313,Wilmerding,PA,Pennsylvania
23314,Wilmore,PA,Pennsylvania
23315,Winburne,PA,Pennsylvania
23316,Wind Gap,PA,Pennsylvania
23317,Wind Ridge,PA,Pennsylvania
23318,Windber,PA,Pennsylvania
23319,Windsor,PA,Pennsylvania
23320,Winfield,PA,Pennsylvania
23321,Witmer,PA,Pennsylvania
23322,Womelsdorf,PA,Pennsylvania
23323,Wood,PA,Pennsylvania
23324,Woodbury,PA,Pennsylvania
23325,Woodland,PA,Pennsylvania
23326,Woodlyn,PA,Pennsylvania
23327,Woodward,PA,Pennsylvania
23328,Woolrich,PA,Pennsylvania
23329,Worcester,PA,Pennsylvania
23330,Worthington,PA,Pennsylvania
23331,Worthville,PA,Pennsylvania
23332,Woxall,PA,Pennsylvania
23333,Wrightsville,PA,Pennsylvania
23334,Wyalusing,PA,Pennsylvania
23335,Wyano,PA,Pennsylvania
23336,Wycombe,PA,Pennsylvania
